sample_date,site_name,watercourse,freshwater_body_type,latitude,longitude,distance_to_conham_mi,upstream_of_conham,group_name,mncat_name,county,nitrate_mgL,phosphate_mgL,secchi_turbidity,rain_last_24h,pollution_sources,main_land_use,notes
2020-09-06,Tellisford,Other / unnamed,River,51.2975754600001,-2.28061615599995,14.96,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.035,,,,Agriculture,Just before the weir.
2020-09-06,Rode,Other / unnamed,River,51.28402106,-2.28750727699997,15.41,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Urban_green_space,None
2020-09-06,Rode,Other / unnamed,River,51.28402106,-2.28750727699997,15.41,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.075,,,,Urban_green_space,
2020-09-06,"Lacock, Wilts., River Avon",River Avon,River,51.4120531,-2.11370875399996,18.28,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.15,None,,None,Agriculture,None
2020-09-06,"Lacock, Wilts., River Avon",River Avon,River,51.4120531,-2.11370875399996,18.28,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.15,,,,Agriculture,
2020-09-06,Farleigh Hungerford Castle,Other / unnamed,River,51.2667605500001,-2.17680305099998,19.75,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Grassland_shrub,None
2020-09-06,Farleigh Hungerford Castle,Other / unnamed,River,51.2667605500001,-2.17680305099998,19.75,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.035,,,,Grassland_shrub,
2020-09-09,Bilbie Rd Brook,Bilbie Rd Brook,Stream,51.35336604,-2.63131932399995,7.57,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Other,"Stream in village, bordered by gardens, fed by agricultural/pasture land"
2020-09-09,Bilbie Rd Brook,Bilbie Rd Brook,Stream,51.35336604,-2.63131932399995,7.57,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.075,,,,Other,"Stream in village, bordered by gardens, fed by agricultural/pasture land"
2020-09-13,Chew Stoke Ford,River Chew,Stream,51.35307356,-2.63565409799997,7.69,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Other,"Village centre, close to agriculture (mainly grazing)"
2020-09-13,Chew Stoke Ford,River Chew,Stream,51.35307356,-2.63565409799997,7.69,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.15,,,,Other,"Village centre, close to agriculture (mainly grazing)"
2020-09-25,Thames at source,Other / unnamed,Stream,51.6517918800001,-1.97483259299997,27.99,True,Thames WaterBlitz,Gloucestershire and the Vale,Gloucestershire,1.5,0.01,None,,None,Other,First point in Thames where water present in channel. Turbidity <12.
2020-09-25,"River Thames just West of Ashton Keynes, Wiltshire",Other / unnamed,River,51.6639415940375,-1.98359171824255,28.11,True,Thames WaterBlitz,Gloucestershire and the Vale,Gloucestershire,1.5,0.01,None,None,None,Other,None
2020-09-28,Swillbrook,Other / unnamed,Stream,51.6366400200001,-1.98153428399996,27.22,True,Thames WaterBlitz,Gloucestershire and the Vale,Wiltshire,1.5,0.075,None,,None,Agriculture,None
2020-09-28,Flagham Brook,Flagham Brook,Stream,51.6457348500001,-1.98680069499994,27.33,True,Thames WaterBlitz,Gloucestershire and the Vale,Gloucestershire,1.5,0.075,None,,None,Forest,None
2020-10-14,Avening Green Bridge,Other / unnamed,River,51.64319885,-2.41795315999997,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.15,<14_NTU,,,Agriculture,Water clear. Level at 30cm on the gauge at Damery a few days ago. Some algae growing on the river bed.
2021-05-07,Barrow Gurney Village Green,Other / unnamed,River,51.408285,-2.67595199999994,6.58,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Other,"100m downstream of the source (reservoir). Taken from the Land Yeo running through the village green playground, upstream of an outfall."
2021-05-07,Barrow Gurney Village Green,Other / unnamed,River,51.408285,-2.67595199999994,6.58,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.35,0.035,,,,Other,"100m downstream of the source (reservoir). Taken from the Land Yeo running through the village green playground, upstream of an outfall."
2021-05-07,Barrow Gurney School Lane,Other / unnamed,River,51.4095300000001,-2.67757799999993,6.62,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Agriculture,"Agricultural land with bank poaching by livestock. Sample taken 100m downstream of an outfall pipe, discharging a tributary at the village green"
2021-05-07,Barrow Gurney Naish Lane Tributary,Other / unnamed,Stream,51.4082500000001,-2.67672899999997,6.62,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Agriculture,A stepped weir beneath a culvert bringing water from a trib which flows through agricultural land
2021-05-07,Barrow Gurney School Lane,Other / unnamed,River,51.4095300000001,-2.67757799999993,6.62,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.075,,,,Agriculture,"Agricultural land with bank poaching by livestock. Sample taken 100m downstream of an outfall pipe, discharging a tributary at the village green"
2021-05-07,Barrow Gurney Naish Lane Tributary,Other / unnamed,Stream,51.4082500000001,-2.67672899999997,6.62,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.075,,,,Agriculture,A stepped weir beneath a culvert bringing water from a trib which flows through agricultural land
2021-05-07,Stone slab bridge,Other / unnamed,Stream,51.4275170600001,-2.69310557299997,6.92,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Agriculture,No rain for previous 20 hours
2021-05-07,Stone slab bridge,Other / unnamed,Stream,51.4275170600001,-2.69310557299997,6.92,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,,,,Agriculture,No rain for previous 20 hours
2021-05-08,Ashton Brook,Ashton Brook,Stream,51.4291850000001,-2.65321799999992,5.21,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Other,None
2021-05-08,Ashton Brook,Ashton Brook,Stream,51.4291850000001,-2.65321799999992,5.21,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,,,,Other,
2021-05-08,Ashton Brook,Ashton Brook,Stream,51.429181,-2.65335299999993,5.22,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Other,None
2021-05-08,Ashton Brook,Ashton Brook,Stream,51.429181,-2.65335299999993,5.22,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,,,,Other,
2021-05-08,Ashton Brook,Ashton Brook,Stream,51.428748,-2.65523199999996,5.3,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Other,None
2021-05-08,Ashton Brook,Ashton Brook,Stream,51.428748,-2.65523199999996,5.3,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,,,,Other,
2021-05-08,Wraxhall (little footbridge),Other / unnamed,River,51.4313356700001,-2.73255905399998,8.57,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Agriculture,None
2021-05-08,Wraxhall (little footbridge),Other / unnamed,River,51.4313356700001,-2.73255905399998,8.57,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.075,,,,Agriculture,
2021-05-09,Frome valley walkway near frenchay,River Frome,River,51.4996480300001,-2.51281640599996,3.9,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,None,,None,Forest,None
2021-05-09,Frome valley walkway near frenchay,River Frome,River,51.4996480300001,-2.51281640599996,3.9,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.15,,,,Forest,
2021-05-09,Barrow Gurney,Other / unnamed,Stream,51.408354,-2.67589399999997,6.58,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Urban_residential,None
2021-05-09,Barrow Gurney,Other / unnamed,Stream,51.408354,-2.67589399999997,6.58,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.075,,,,Urban_residential,
2021-05-09,"School Farm House, Barrow Gurney",Other / unnamed,River,51.411683,-2.68219199999993,6.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2021-05-09,"School Farm House, Barrow Gurney",Other / unnamed,River,51.411683,-2.68219199999993,6.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2021-05-09,"School Farm House, Barrow Gurney",Other / unnamed,River,51.411683,-2.68219199999993,6.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2021-05-09,"School Farm House, Barrow Gurney",Other / unnamed,River,51.411683,-2.68219199999993,6.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2021-05-09,"School Farm House, Barrow Gurney",Other / unnamed,River,51.411683,-2.68219199999993,6.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.035,,,,Agriculture,
2021-05-09,"School Farm House, Barrow Gurney",Other / unnamed,River,51.411683,-2.68219199999993,6.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.035,,,,Agriculture,
2021-05-09,"School Farm House, Barrow Gurney",Other / unnamed,River,51.411683,-2.68219199999993,6.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.035,,,,Agriculture,
2021-05-09,"School Farm House, Barrow Gurney",Other / unnamed,River,51.411683,-2.68219199999993,6.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.035,,,,Agriculture,
2021-05-09,Barrow Gurney 2,Other / unnamed,Stream,51.413309,-2.68628199999995,6.88,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Urban_residential,None
2021-05-09,Barrow Gurney 2,Other / unnamed,Stream,51.413309,-2.68628199999995,6.88,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.075,,,,Urban_residential,
2021-05-09,Watercress Weir,Other / unnamed,Stream,51.43187369,-2.71652611599995,7.88,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Agriculture,None
2021-05-09,Watercress Weir,Other / unnamed,Stream,51.43187369,-2.71652611599995,7.88,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.075,,,,Agriculture,
2021-05-09,The bend in the stream at Watercress farm,Bend In The Stream,Stream,51.4308040000001,-2.72388899999993,8.2,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Other,"There is trees,garlic and logs nearby"
2021-05-09,The bend in the stream at Watercress farm,Bend In The Stream,Stream,51.4308040000001,-2.72388899999993,8.2,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.15,,,,Other,"There is trees,garlic and logs nearby"
2021-05-09,wraxall guaging station,Other / unnamed,River,51.440772,-2.74539699999997,9.07,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Agriculture,None
2021-05-09,wraxall guaging station,Other / unnamed,River,51.440772,-2.74539699999997,9.07,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.075,,,,Agriculture,
2021-05-09,Birdcombe Court,Other / unnamed,River,51.4414056300001,-2.74978528199995,9.26,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,None
2021-05-09,Birdcombe Court,Other / unnamed,River,51.4414056300001,-2.74978528199995,9.26,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.15,,,,Agriculture,
2021-05-09,"River Thames just West of Ashton Keynes, Wiltshire",Other / unnamed,River,51.64593985,-1.94903567599994,28.75,True,Thames WaterBlitz,Gloucestershire and the Vale,Wiltshire,1.5,0.01,None,,None,Other,None
2021-05-10,Downstream Barrow Mill,Other / unnamed,Stream,51.4179928200001,-2.68673476999993,6.8,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2021-05-10,Downstream Barrow Mill,Other / unnamed,Stream,51.4179928200001,-2.68673476999993,6.8,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.035,,,,Agriculture,
2021-05-10,Downstream of Gatcombe Mill,Other / unnamed,Stream,51.4278486600001,-2.69144189099995,6.85,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Forest,None
2021-05-10,Downstream of Gatcombe Mill,Other / unnamed,Stream,51.4278486600001,-2.69144189099995,6.85,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.075,,,,Forest,
2021-06-26,Avening Green Bridge,Other / unnamed,River,51.6433016600001,-2.41807206699997,14.6,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,<14_NTU,,,Agriculture,
2021-07-09,"River Chew, Uplands",River Chew,River,51.3905703300001,-2.49776986599994,4.08,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,Dry weather. River about 30cm lower than normal due to sluice gates being open downstream for bridge repairs.
2021-07-09,"River Chew, Uplands",River Chew,River,51.3905703300001,-2.49776986599994,4.08,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,,,,Agriculture,Dry weather. River about 30cm lower than normal due to sluice gates being open downstream for bridge repairs.
2021-07-09,"Combe Dingle, River Trym",River Trym,River,51.4922724800001,-2.63921335399993,5.56,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.035,None,,None,Forest,The river was clear with no obvious pollution or litter (well done SusWOT). The water level was quite low with the heavily modified river channel only partially covered and much of the bed exposed to the air.
2021-07-09,"Combe Dingle, River Trym",River Trym,River,51.4922724800001,-2.63921335399993,5.56,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.035,,,,Forest,The river was clear with no obvious pollution or litter (well done SusWOT). The water level was quite low with the heavily modified river channel only partially covered and much of the bed exposed to the air.
2021-07-09,"Blaise Castle Estate, Hazel Brook",Hazel Brook,Stream,51.50179189,-2.63420516299993,5.81,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.075,None,,None,Forest,The Hazel Brook was low despite fairly recent heavy rain (3/4 days ago). The water was clear and there was no visible litter or pollution.
2021-07-09,"Blaise Castle Estate, Hazel Brook",Hazel Brook,Stream,51.50179189,-2.63420516299993,5.81,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.075,,,,Forest,The Hazel Brook was low despite fairly recent heavy rain (3/4 days ago). The water was clear and there was no visible litter or pollution.
2021-07-09,Midford Brook,Midford Brook,River,51.35421388,-2.32668313199997,10.94,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,1,None,,None,Agriculture,Access down to river is used by cattle (although they are currently grazing well away from waterway at present).  Upstream catchment is agricultural.
2021-07-09,Midford Brook,Midford Brook,River,51.35421388,-2.32668313199997,10.94,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,1,,,,Agriculture,Access down to river is used by cattle (although they are currently grazing well away from waterway at present).  Upstream catchment is agricultural.
2021-07-09,Chippenham Sailing and Canoeing Club,Other / unnamed,River,51.454367,-2.10409899999996,18.56,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.15,None,,None,Grassland_shrub,None
2021-07-09,Chippenham Sailing and Canoeing Club,Other / unnamed,River,51.454367,-2.10409899999996,18.56,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.15,,,,Grassland_shrub,
2021-07-09,Avon above Marden confluence,River Avon,River,51.46635,-2.09327199999996,19.07,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Agriculture,None
